sb.web.app/src/components/CreateArticle/StepOne.vue:5,Metal & Sheet Metal,Metall & Plåt,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Brokerage & Real Estate,Mäklare & Fastigheter,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Fairs & Exhibitions,Mässor & Utställningar,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Furniture & Interiors,Möbler & Inredning,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Nightclubs & Bars,Nattklubb & Barer,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Entertainment,Nöjen & Underhållning,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Gift Cards,Presentkort,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Psychologist,Psykolog,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Advertising & Media,Reklam & Media,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Restaurants & Catering,Restaurang & Catering,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Beauty,Skönhet,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Jewelry,Smycken,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Carpentry & Wood Products,Snickeri & Trävaror,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Social Enterprises,Sociala Företag,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Games & Gaming,Spel & Gaming,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,"Cleaning, Plumbing & Electricity",Städ VVS & El,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,"Technology, Electronics & Appliances",Teknik Elektronik & Vitvaror,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Textiles & Sewing,Textil & Sömnad,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Interpretation & Translation,Tolk & Översättning,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Printing & Gifts,Trycksaker & Presenter,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Gardening & Flowers,Trädgård & Blommor,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Tourism & Travel,Turism & Resor,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Laundry & Cleaning,Tvätteri & Rengöring,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Experiences & Events,Upplevelser & Evenemang,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Charity & Sponsorship,Välgörenhet & Sponsring,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Other,Övrigt,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Which of the categories below describes your product or service?,Vilken av Kategorierna nedan tillhör din produkt?,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Type of item,Typ av artikel,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Product,{{ $t('product') }},3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Service,Tjänst,3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,Is your item a product or service?,$t('shop.product_or_service'),3
sb.web.app/src/components/CreateArticle/StepOne.vue:5,,,3
sb.web.app/src/components/CreateArticle/StepThree.vue:6,Choose file,Välj fil,3
sb.web.app/src/components/CreateArticle/StepThree.vue:6,Browse,Bläddra,3
sb.web.app/src/components/CreateArticle/StepThree.vue:6,Set as cover image,Välj som omslagsbild,3
sb.web.app/src/components/CreateArticle/StepThree.vue:6,,,3
sb.web.app/src/components/CreateArticle/StepTwo.vue:4,Until when will this,Tills när kommer denna ,3
sb.web.app/src/components/CreateArticle/StepTwo.vue:4, be available?, vara tillgänglig?,3
sb.web.app/src/components/CreateArticle/StepTwo.vue:4, Indefinitely, På obestämd tid ,3
sb.web.app/src/components/CreateArticle/StepTwo.vue:4,Location,{{ $t('location') }},3
sb.web.app/src/components/CreateArticle/StepTwo.vue:4,,Linköping,3
sb.web.app/src/components/CreateArticle/StepTwo.vue:4,,Norrköping,3
sb.web.app/src/components/CreateArticle/StepTwo.vue:4,,Söderköping,3
